Column1;areal;befolkning;beskrivelse;besteget;dato;hoyde2;hoyde;kommunenavn;kommunenr;lat;lng;topp;length;dateandtime;tottime;stop_time;walk_time;pause_faktor;avg_speed;elediff;climbing;steepness;climbingrate;kupert_faktor;topptur_faktor;Walk;Ski;Cycle;startPointLat;startPointLon;endPointLat;endPointLon;closestPoint;Dublicate;crc32_hash
178;429.68;6561;Etter å ha kjørt en time på smale fylkesveier i Telemark parkerte jeg bilen ved Tremyr. Furuvannsveien innover mot Knarren var sperret med bom, og det skulle rask vise seg at det uansett ikke hadde vært lett å kjøre innover veien. Jeg tok sykkelen fatt, men det gikk ikke mange hundre meterne før veien var dekket med snø. Optimist som jeg var, dyttet jeg sykkelen over de første snøpartiene, men etter xx meter var det slutt. Det skulle vise seg å være et riktig valg, for resten av strekningen inntil jeg tok av fra veien mot selve toppen var dekket av snø. Stort sett bar snøen OK der snøscooterne gjennom vinteren hadde pakket sammen snøen, men utenfor hovedveien var snøen råtten og uten bæreevne. Heldigvis hadde også mer av snøen smeltet i sørhelningen opp mot toppen. Utsikten på toppen kunne sikkert vært bra mot Flåvatn hadde det ikke vært for at skydekket lå lavt. ;SANN;15.05.2021;749.7;747.0;Nome;819;59.27661613;8.82068971;Knarren;9.48;2021-05-15 07:18:46;2:02:23;0:15:08;1:47:15;12.4;5.3;264.2;320.2;67.6;6.0;1.21;35.2;5707.1;0.0;3769.2;59.264003;8.778256;59.26398;8.77828;2.4577513015619483;USANN;4225337714.0
18;906.52;6402;Det var 10års og 5års jubileum på Valdres fhs denne helgen, men det var få jubilanter som viste hva den høyeste toppen i Nord-Aurdal het. Toppen heter Djuptjernkampen, og for å komme seg dit må følger man riksvei 204 forbi Leirin og videre til en fin parkeringsplass på østsiden av Sebu-Røssjøen. Selve turen starter med en grusvei inn til Tronhus der det gikk en hest og spiste gress. Derifra går det sti videre forbi fjellet Solskiva og helt opp til Djuptjernkampen. Vi prøvde på en liten snarvei, men kom innpå en myr og ble våte på føttene. Det viste seg at stien som vi fulgte tilbake var like våt, men mye mer leirete. Det var fin temperatur for å være på tur, men det blåste friskt på toppen.;SANN;13.08.2011;1325.1;1325.0;Nord-Aurdal;542;61.15697637;9.632050373;Djuptjernkampen;13.07;2011-08-13 09:26:42;2:59:37;0:27:45;2:31:52;15.4;5.17;358.7;537.0;82.2;7.1;1.5;27.1;13073.5;0.0;0.0;61.125808716;9.714783669;61.125774384;9.715220451;18.275079666445727;USANN;2770854269.0
304;943.54;1761;;USANN;;1999.2;1999.0;Norddal;1524;62.21470305;7.69436929;Pyttegga;;;;;;;;;;;;;;;;;;;;;;;
200;1141.51;5834;Værmeldingen for dagen så ikke spesielt lovende ut, derfor ble det planlagt kommunetopptur til Heimdalshøe og ikke familietur til en tilfeldig topp i Beitostølområdet denne tirsdagen i høstferien. Jeg fikk med S. sr. som co-pilot i tåka over Valdresflya, og fryktet stund at det skulle bli en tur der navigasjonen utelukkende kom til å bestå av og titte på GPS'en, men på Gjende siden var været adskillig lettere. Heimdalshøe er nok ingen utpreget fotturtopp, noe jeg kanskje burde forstå i og med at det ikke var noen stier markert på kartet som gikk til toppen. Men med grei sikt og lettgått terreng var det bare å sikte direkte mot toppen og gå. Grunnen til at Heimdalshøe sannsynligvis er en bedre skitopp enn fottur-topp skulle vise seg litt høyere opp ved kryssing av diverse steinrøyser, som i tillegg til å være normalt kjipe å gå igjennom, også var glatte og sleipe i oktober. Men med tida til hjelp kom vi oss over steinrøysene, og fra ca. 1700 moh høyde var det kommet nok snø til at mellomrommene mellom steinene var fylt opp og det igjen var lett å gå. Det var ingen spor i snøen som tydet på at det hadde vært andre mennesker på toppen på en god stund, men en stor gruppe med snøspurv likte tydeligvis denne toppen. På vei ned igjen møtte vi godt over 10 reinsdyr med stø kurs oppover Brusskardet, muligens for å spise seg feite på store mengder med krekling som vokste i lia.;SANN;09.10.2021;1842.9;1843.0;Nord-Fron;516;61.45440514;8.90219636;Heimdalshøe;11.11;2021-10-06 08:13:42;4:31:20;0:57:09;3:34:11;21.1;3.11;836.8;836.8;150.7;7.8;1.0;45.5;11108.6;0.0;0.0;61.477667;8.82467;61.47765;8.824651;6.20360052992475;USANN;3654704253.0
270;924.84;3224;;USANN;;578.0;578.0;Nordkapp;2019;70.72415418;26.28736801;Savzavarri;;;;;;;;;;;;;;;;;;;;;;;
50;508.14;5113;Kjørte inn en grusvei like ved Malungstugua og betalte 40 kroner i bompenger med mobiltelefonen. Det hang noen røde merker i trærne som så ut til å lede mot Orrkjølen der bilen ble parkert. De røde merkene ble forsøkt fulgt i begynnelsen, men siden stien ikke var så mye brukt og dermed var vanskelig å følge, og siden det begynte å bli mørkt, var det plutselig ikke noen flere røde merker å følge. Når det ble ordentlig mørkt, ble soveposen funnet fram og det ble tatt en god natts pause. Når det lysnet av dag igjen tråkket man seg videre over myrer og flere myrer, for dette var en myrete tur. Etterhvert kom man plutselig inn på de røde merkene igjen, og de ledet ganske riktig fram til Orrkjølen. På toppen var det bok, et utsiktstårn og en liten varmestue. De røde merkene ble fulgt på veien tilbake igjen. Se forøvrig Stange for mer detaljer. ;SANN;11.08.2012;641.3;641.0;Nord-Odal;418;60.58416033;11.61544122;Årkjølen;12.34;2012-08-10 19:38:38;14:46:44;11:50:50;2:55:54;80.2;4.21;297.0;456.2;74.0;5.2;1.54;46.2;12335.7;0.0;0.0;60.5721023027;11.5274805576;60.5720844492;11.5272386558;1.3906226514041224;USANN;2887266247.0
228;955.31;6716;Dagens andre topp. Vi fant en plass å parkere langs Fjellsætervegen (bomvei 60kr) nedenfor Gammalssætra. Der skiftet vi over fra fjellsko til joggesko og jogget forbi bommen. Ved Gammalsetra ble det brattere, og tempoet satt ned til rask gange, men fortsatt raskt nok til å passere både en og to barnefamilier som var ute på tur i fint, men vindfullt vær. Over tregrensa lå det et tynt lag med snø, men vi var ikke de første som tråkket spor oppover. På toppen nådde vi igjen en gruppe som tok topppausen i nødbua for å slippe unna vinden. Vi begrenset oss til å ta de nødvendige bildene ved toppvarden og titte raskt på utsikten i le av bygget, før turen gikk nedover. Bortsett fra et ordentlig fall på rompa, var det bare å følge sporene i snøen tilbake til bilen. Dobbelttopp med Etnedal.;SANN;07.10.2023;1414.4;1414.39;Nordre Land;538;61.07698289;9.78948986;Spåtind;8.97;2023-10-07 10:46:07;1:37:48;0:03:55;1:33:53;4.0;5.73;620.2;623.6;139.0;13.3;1.01;43.2;8972.8;0.0;0.0;61.042365;9.787403;61.042406;9.787508;1.6625264126253678;USANN;1505012950.0
411;3436.64;4805;;USANN;;1361.4;1361.0;Nordreisa;1942;69.32300384;21.27933396;Raisduottarhaldi;;;;;;;;;;;;;;;;;;;;;;;
167;2502.29;2524;Etter å ha startet dagen med Storgrønut i Rollag i mye vind fristet det litt mindre med en ny tur i blesten. Prøvde å finne noen gode argumenter for å slippe, men det var vanskelig... Vel ute av bilen ved Immingfjell Turiststasjon, og med et nytt lass med klister under fjellskiene kjentes det faktisk veldig greit ut å gå mot Borgsjøbrotet. Dette skyldtes selvfølgelig at vinden kom rett i ryggen. Det var noe kvistede løyper og scooterspor som gikk i retning av toppen, men også her var det stort sett lettest og best feste ved å gå utenfor alle tidligere spor på vindblåst og hardpakket snø. Jevn stigning omtrent hele veien fra parkeringsplassen og opp til toppen, med kun noen få flatere partier. Fra toppen og tilbake igjen var det nå nedoverbakke, men med vinden i ansiktet gikk det ikke spesielt raskt, så det var bare å sette seg i hockey rett mot bilen. Ble farten for stor var det bare å reise seg for å lage en større flate, og ble farten for liten, noen den ofte ble, måtte man hjelpe til med både fraspark, skøyting og staking. Sett bort i fra vinden, gav turen masse god utsikt og himmelen var blå hele veien. ;SANN;26.02.2021;1484.7;1485.0;Nore og Uvdal;633;60.17209855;8.6600502;Borgsjøbrotet;17.49;2021-02-26 13:02:32;2:38:50;0:14:13;2:24:37;9.0;7.26;415.5;426.2;48.7;5.9;1.03;28.1;0.0;17488.1;0.0;60.235202;8.586387;60.235138;8.586404;3.7240263301840493;USANN;1338675950.0
174;918.96;12396;Topptur til Blefjells kommunetopper i påskeferien sammen med min profesjonelle kommunetoppplanlegger. Startet ut tidlig på morgenen fra Bø for å utnytte nattefrosten og unngå solens nedbrytende egenskaper på snøens kvalitet til rask forflytting. Dette førte naturligvis til at klisteret som var pent dandert på undersiden av skiene forsvant i første utforkjøring. Et krampeaktig forsøk på omsmøring ble forsøkt, men etterhvert ble det konkludert med at det var mer effektivt å ta av skiene og gå på beina i de bratteste oppoverbakkene. Turen startet ved parkeringsplassen i enden av Storebleveien (bomvei 70 kr), og gikk deretter til Bledalsrinden, via Storeble til Flesebekkble. Nedoverbakkene var supre så lenge det var flatt og ikke var andre som tidligere hadde laget skispor i området. På turen så vi i tillegg til enkelte andre skiløpere som var tidlig ute, også en løper og to sykkelister. På vei nedover fra Flesbekkble virket det som de fleste andre hadde våknet og fått på seg skiene for det kom mengder av skiløpere i mot oss. Vel tilbake på parkeringsplassen var det knapt ledige plasser. ;SANN;03.04.2021;1306.1;1305.0;Notodden;807;59.80257434;9.16399727;Bledalsrinden;22.9;2021-04-03 05:46:38;4:47:06;1:25:21;3:21:45;29.7;6.81;629.1;865.9;75.6;8.6;1.38;46.9;0.0;22903.3;0.0;59.77738;9.218728;59.777283;9.218834;0.869620165407266;USANN;4023259994.0
318;1066.72;4999;;USANN;;873.2;873.0;Nærøy;1751;64.98704237;12.58086058;Fuglstadfjellet;;;;;;;;;;;;;;;;;;;;;;;
137;60.86;20897;Kommer snart;SANN;15.07.2020;99.7;101.0;Nøtterøy;722;59.17632946;10.42831205;Vetan;1.47;2020-07-15 08:17:21;0:27:41;0:06:33;0:21:08;23.7;4.18;45.0;60.9;82.8;5.8;1.35;45.9;1470.6;0.0;0.0;59.178446;10.430719;59.178562;10.430548;1.395667155384575;USANN;3128330256.0
295;1615.93;6985;;USANN;;1721.2;1721.0;Odda;1228;59.94624182;7.14565682;Sandfloegga;;;;;;;;;;;;;;;;;;;;;;;
46;2274.11;6691;Litt før klokka fire fredags ettermiddag tikker det inn en melding på mobilen som sier at kjentfolk allerede er i Grøvudalen, og kanskje tenker seg en tur Storskrymten om været holder. Da er det bare å logga seg av PC'en og stemple ut, sette seg på sykkelen og sykle hjem, pakke det nødvendigste i sekken, stikke innom OBS! og kjøpe kart og nye fjellsko og kjøre til parkeringsplassen på Hallen, nederst i Grøvudalen. Det siste stykket er førøvrig bomvei, 25 kroner, men det er en utmerket parkeringsplass. Litt før midnatt er det avmarsj fra parkeringsplassen. Når klokka begynner å nærme seg 02:00, og jeg fortsatt ikke har Litjvannet i sikte, forstår jeg at jeg nok uansett kommer for sent til festen, og i mørket blir teltet slått opp i en moltemyr full av fluer. Neste morgen våkner jeg heller sent, og kommer med ikke avgårde før i 11-tiden. Ved Litjvannet er det ingen tegn på at det har vært folk, og jeg innser at om jeg skal komme meg opp til Storskrymten må jeg gjøre all gåingen selv. Som sagt så gjort. Jeg følger stien mot Åmotsdalhytta inntil det er skiltet en nedlagt sti til Salhøa. På sekstenhundremeters høyde møter jeg tåka, så derifra er det fram med GPS'en for å holde retningen over snøfonner og steiner. På toppen er det ingen sikt, men en det er derimot en boks med en bok i. Jeg åpner ikke boksen, for ikke å ødelegge boka i regnværet. Samme vei tilbake til basecamp. Søndagsmorgen våkner jeg nok engang sent, før det bærer tilbake til bilen og en laksemiddag på en cafe uten navn i Gjøra. Se Sunndal for mer detaljer.;SANN;28.07.2012;1983.3;1985.0;Oppdal;1634;62.37261005;9.06206612;Storskrymten;44.64;2012-07-27 21:35:00;1 day, 13:06:43;1 day, 2:10:31;10:56:12;70.5;4.08;1202.6;1938.5;86.9;5.9;1.61;60.5;44637.0;0.0;0.0;62.4839228857;8.9469843451;62.4839673936;8.9470046293;16.702136518112813;SANN;158079226.0
86;37.05;25072;Kommer snart!;SANN;17.10.2017;216.8;216.0;Oppegård;217;59.81794853;10.82436753;Tårnåsen;2.54;2017-09-17 11:15:41;1:46:59;1:00:08;0:46:51;56.2;3.25;68.7;68.7;54.1;2.9;1.0;29.6;2540.9;0.0;0.0;59.817459;10.818043;59.817764;10.818226;3.8084869583510765;USANN;3735158257.0
33;594.35;11365;Parkerte bilen langs fylkesvei 301 i Langlidalen. Planen var å parkere på en parkeringsplass som ligger der, men den var ikke brøytet så tidlig på vinteren. I løpet av den tiden vi brukte på å ta på skiene kom det 5 biler til som også skulle ut på tur, og det var tydelige skispor oppover mot Omnfjellet. Vi fulgte skisporene og passerte etterhvert Steinbrothytte på vei til Omnfjellet. Ved varden på Omnfjellet der trimboka lå, stoppet skisporene, mens vi fortsatte til Omnfjellvarden som er noen få meter høyere. Det ble ikke den lange stoppen på toppen da sola stod lavt, kuldegradene var rundt 8 og det blåste bris. På vei ned gikk vi innom Steinbrothytta og spiste lunsjen i vinterbua, noe som gjorde at lunchen ble adskillige lengre og mer komfortabel enn om den skulle bli fortært utendørs.;SANN;08.01.2012;846.7;847.0;Orkdal;1638;63.28452698;9.466201128;Omnfjellvarden;11.04;2012-01-08 10:47:30;3:53:51;1:45:54;2:07:57;45.3;5.18;454.2;523.0;94.7;8.2;1.15;53.9;0.0;11043.3;0.0;63.3129591588;9.4965285715;63.3129563089;9.4965812936;1.725690952289606;USANN;1421212214.0
183;139.81;17210; Første kommunetopper i sommerferien 2021. Campingbilen ble manøvrert opp til utfartsparkeringen ved Hausdal, og der ble det satt basecamp i parkeringforbudt sonen på snuplassen. Sykkelen ble gjort klar, og benyttet opp til enden av veien ved Brekkevatnet hvor det ble parkert for første gang. Derifra var det å følge sti opp til Sveningen. Med merket rute på GPSen og varder langs stien var det få problemer å forstå hvor man burde gå. Planen var å holde godt tempo, men skjønte raskt at det ville bli tungt hvis man skulle komme seg gjennom hele den planlagte ruta i solsteiken. Det var varde på toppen, fikk tatt de obligatoriske bildene, før det var samme rute ned igjen. Rullet ca 1km på sykkelen nedover, før det på nytt var å ta beina fatt. Det var bratt, men bra sti opp til Sydpolen. Derifra var det vanskeligere å finne en fornuftig rute videre mot Gullfjellet. Ingen opplagt sti, og steiltstående og tett oppsprukket gneis gjorde at det var vanskelig å holde noe særlig fart uten særs høy risiko for overtråkk. Friksjonen var derimot eksepsjonell. Etterhvert kom man seg inn på en mer brukt sti, og behovet for hjerneaktivitet for å finne retningen ble mindre prekært. Det var kanskje greit for nå begynte kroppen å gå litt tom for energi. Mange store varder ledet vei opp til Gullfjellet, det var fortsatt bra vær på toppen. Valgte å ta en annen rute tilbake for å slippe høydemeterne opp til Sydpolen en gang til, selvom det betydde at man kom inn på grusveien et lite stykke nedenfor der sykkelen stod parkert. Igjen et lite stykke med mindre brukt sti nedenfor Toro, men alt i alt et godt valg. Det føltes svært godt å kunne sette seg på sykkelen og trille ned de siste kilometerne. Vel tilbake var også de fleste bilene på utfartsparkeringen dratt hjem, slik at vi kunne flytte campingbilen og ta kvelden på P-plassen. ;SANN;25.07.2021;842.6;842.0;Os;1243;60.32952479;5.576414757;Svenningen;28.19;2021-07-25 13:16:42;6:13:05;0:40:25;5:32:40;10.8;5.08;883.6;1878.2;133.2;11.3;2.13;90.2;21574.8;0.0;6617.9;60.333338;5.534092;60.333198;5.534236;2.634310855681632;SANN;1572252199.0
280;1040.41;2045;;USANN;;1592.9;1595.0;Os;441;62.25054641;11.54182143;Nordre Sålekinna;;;;;;;;;;;;;;;;;;;;;;;
394;387.48;1025;;USANN;;600.5;600.0;Osen;1633;64.18043613;10.75423522;Storheia nordvest (på grensa);;;;;;;;;;;;;;;;;;;;;;;
108;454.08;599230;Familietur på sykkel fra Stryken til Katnosdammen DNT hytte på 18. mai. Mye oppover, og faktisk fortsatt litt snø i veien der solen ikke skinner så ofte. Framme på hytta ble det skobytte, og de eldste og yngste ble værende igjen, mens det for resten ble 7. års bryllupsjubileumsjoggetur langs blåsti opp til Kjerkeberget. Regn i lufta og vått i blåbærlyngen, men ellers en fin joggetur opp til lysthuset på toppen av Kjerkeberget. Returen gikk langs de samme stier tilbake til Katnosdammen. Der ble det kanopadling i lysegult vann (fullt av granpollen) og overnatting. Dagen etter ble det mer padling, før det var tid for å sykle tilbake til Stryken, denne gangen via Sandungen.;SANN;18.05.2019;629.8;629.0;Oslo;301;60.13507696;10.61902847;Kjerkeberget (på grensa);40.14;2019-05-18 08:42:03;1 day, 3:58:40;22:50:16;5:08:24;81.6;7.81;464.3;1112.7;55.4;7.2;2.4;73.9;8404.0;0.0;31733.6;60.165235;10.716742;60.165129;10.720366;5.452521697803922;USANN;2211954986.0
296;255.17;7465;;USANN;;868.2;868.0;Osterøy;1253;60.59886212;5.67444199;Høgafjellet (på grensa);;;;;;;;;;;;;;;;;;;;;;;
319;729.79;3636;;USANN;;726.4;726.0;Overhalla;1744;64.36515279;12.03506374;Reinsjøfjellet;;;;;;;;;;;;;;;;;;;;;;;
271;4872.66;3980;;USANN;;1138.9;1139.0;Porsanger;2020;69.96398958;24.55345125;Cohkarassa;;;;;;;;;;;;;;;;;;;;;;;
64;164.58;35043;Første kommunetopp i 2014 ble i Porsgrunn. Det største problemet med å komme opp på denne kommunetoppen var å finne avkjøringen fra E18 siden vi hadde gamle kart, og det tydeligvis har skjedd diverse endringer på E18-trasen. Vi parkerte etterhvert på en parkeringsplass på vestsiden av Fjerdingen der det starter en blåmerket og skiltet tursti opp til toppen. Stien er lett og følge, selv om stien denne dagen minnet mer om en liten bekk. Det er postkasse og bok på utsiktspunktet ikke så langt fra toppen. Vi gikk dit først, men så ingenting på grunn av tåke. Stor varde på toppen, så ingen tvil om hva som definerer toppunktet.;SANN;03.01.2014;359.9;361.0;Porsgrunn;805;59.13550613;9.768449761;Fjerdingen;5.56;2014-01-03 11:33:22;1:34:30;0:09:59;1:24:31;10.6;3.95;300.4;412.4;148.4;9.8;1.37;84.8;5557.4;0.0;0.0;59.1438124236;9.7361511737;59.1438723542;9.73612234;1.1216990323016516;USANN;1495454295.0
